Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,P,AB,G,AVG,wOBA,xWOBA,2B,HR,K%,BB%,ExitVel,Air EV,90thExitVel,MinMxExitVel,LaunchAng,LA10-30%,EV95+LA10-30%,Swing%,InZoneSwing%,Z-Contact%,Chase%,SwStrk%,Miss vs 93+ FB,xSLG vs 93+ FB,Miss vs 83+Spin,xSLG vs 83+ Spin,O-Contact%,HardHit%,Contact%
1,1296646912,T. Willhoite,Trace Willhoite,Willhoite,Trace,IF,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,1101,221,0,0.308,0.439,0.416,17,17,24.00%,15.10%,91.3,92.9,108.1,113,22.8,33.00%,22.70%,38.20%,63.40%,78.70%,18.50%,10.00%,40.00%,0.682,33.30%,0.551,57.60%,58%,73.90%
1,1304786176,A. Kelly,Austin Kelly,Kelly,Austin,C,Lipscomb University,LIP,730307072,Lipscomb,BBC,L,R,809,211,0,0.294,0.419,0.292,6,21,16.50%,7.60%,84.4,90,102.4,107.2,16.6,24.50%,17.30%,50.10%,71.20%,86.00%,35.70%,10.50%,21.90%,0.459,33.30%,0,65.00%,33%,79.00%
1,1334564608,M. Lundgrin,Mason Lundgrin,Lundgrin,Mason,IF,Lipscomb University,LIP,730307072,Lipscomb,BBC,L,R,1098,225,0,0.28,0.357,0.315,11,4,20.20%,15.70%,88,89.6,102.8,110.6,6.5,26.10%,13.40%,35.30%,57.30%,86.30%,19.90%,7.30%,28.00%,0.131,33.30%,0.035,61.40%,36%,79.40%
1,1340693760,P. Bouck,Parks Bouck,Bouck,Parks,LF,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,775,181,0,0.265,0.352,0.285,7,7,15.80%,12.20%,81.8,85.7,99.5,106.7,13.6,21.10%,9.50%,39.60%,63.70%,87.40%,24.20%,7.40%,8.70%,0.399,42.90%,0.052,60.80%,24%,81.40%
1,1109515264,C. Ross,Camden Ross,Ross,Camden,C,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,R,R,361,78,0,0.179,0.27,0.265,3,0,18.80%,8.90%,83.1,82.9,100.5,101.8,0.4,15.60%,6.70%,44.90%,71.20%,92.10%,26.80%,8.90%,33.30%,0.134,0.00%,0.375,57.80%,29%,80.20%
1,1142213888,R. Church,Reuben Church,Church,Reuben,IF,University of Kentucky,UK,5362,Kentucky,BBC,R,R,476,91,0,0.286,0.381,0.36,3,3,22.90%,10.20%,85.6,93.8,104.6,110.7,11.4,23.10%,15.40%,45.20%,77.20%,79.50%,27.60%,15.50%,17.40%,0.569,61.50%,0.247,48.30%,40%,65.60%
1,1281436672,T. Crittenberger,Ty Crittenberger,Crittenberger,Ty,OF,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,R,R,1024,229,0,0.314,0.376,0.308,16,4,16.50%,9.40%,88.8,88.3,102.7,111.2,2.8,24.50%,15.10%,39.30%,59.90%,89.80%,19.60%,7.60%,31.30%,0.131,25.00%,0.258,56.30%,42%,80.60%
1,1114233856,O. Walewander,Owen Walewander,Walewander,Owen,C,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,179,50,0,0.14,0.179,0.15,2,1,33.30%,3.70%,81.8,79.7,96.2,101.2,15.6,22.20%,3.70%,52.50%,83.60%,80.40%,29.50%,16.80%,0.00%,-,66.70%,0.052,50.00%,22%,68.10%
1,1119242496,J. Whitlinger,Jake Whitlinger,Whitlinger,Jake,CF,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,686,183,0,0.273,0.338,0.238,9,2,11.30%,9.90%,80.8,86.8,95.9,100.3,7,25.60%,9.30%,43.90%,70.80%,89.70%,23.70%,4.80%,100.00%,-,0.00%,-,83.90%,16%,89.00%
1,1119242752,A. Kohl,Andrew Kohl,Kohl,Andrew,RF,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,433,123,0,0.309,0.424,0.316,4,9,33.10%,9.00%,82.6,86,103.9,105.7,15.2,36.40%,18.20%,45.30%,71.30%,84.40%,31.20%,13.90%,-,-,-,-,33.30%,30%,69.40%
1,1179974912,J. Butler,Justin Butler,Butler,Justin,1B,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,255,69,0,0.29,0.435,0.403,2,7,23.20%,8.50%,84.7,95.3,105.4,109.5,13.2,34.60%,15.40%,41.60%,70.80%,82.40%,29.80%,12.90%,100.00%,0,-,-,50.00%,23%,68.90%
1,1183776000,A. Nole,Andrew Nole,Nole,Andrew,C,Lehigh University,LEH,730333184,Lehigh,BBC,L,R,383,107,0,0.355,0.406,0.268,8,2,12.80%,12.00%,83,83.7,97.4,100.9,22.4,34.10%,6.80%,41.30%,66.70%,96.40%,25.00%,4.40%,0.00%,0.919,-,-,63.30%,18%,89.20%
1,1217445120,R. Cochran,Ryan Cochran,Cochran,Ryan,2B,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,166,45,0,0.244,0.331,0.302,2,0,6.80%,10.20%,84.1,84.8,99.7,103.2,4.5,14.30%,3.60%,47.60%,77.10%,100.00%,30.00%,3.60%,0.00%,0.127,-,-,83.30%,32%,92.40%
1,1278211072,T. Young,Tyler Young,Young,Tyler,IF,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,601,172,0,0.308,0.34,0.249,8,1,15.80%,9.20%,78,82.2,93.1,100.8,4.4,31.90%,2.90%,45.10%,64.80%,84.50%,28.50%,9.00%,0.00%,0.129,50.00%,0.281,63.20%,4%,80.10%
1,1324688640,R. Perich,Rafe Perich,Perich,Rafe,TWP,Lehigh University,LEH,730333184,Lehigh,BBC,S,R,587,202,7,0.307,0.365,0.267,19,6,6.00%,5.60%,86.7,89.9,103.8,107.4,5.2,24.20%,13.70%,45.50%,63.20%,93.50%,25.10%,3.70%,0.00%,0.248,0.00%,-,83.60%,33%,91.80%
1,1074719488,J. Weiss,Jacob Weiss,Weiss,Jacob,C,University of the Pacific,PAC,730386944,Pacific,BBC,R,R,408,127,0,0.236,0.342,0.195,11,6,29.60%,8.50%,86,91.3,97.1,101.2,24.8,31.60%,21.10%,45.10%,79.20%,81.60%,33.30%,14.50%,0.00%,0.084,-,-,45.80%,42%,67.90%
1,1113764608,A. Roccaforte,Austin Roccaforte,Roccaforte,Austin,CF,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,572,165,0,0.303,0.361,0.311,8,2,12.40%,11.90%,85.9,84.9,96.8,101.1,7.9,25.00%,2.50%,39.70%,60.80%,93.20%,23.00%,4.50%,12.50%,0.153,33.30%,0.053,69.00%,18%,88.50%
1,1263905536,D. Calabrese,Daniel Calabrese,Calabrese,Daniel,CF,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,R,R,505,113,0,0.195,0.291,0.298,4,2,18.40%,13.50%,77.1,-,85.4,101.3,-10,37.50%,0.00%,41.60%,50.00%,90.00%,28.60%,9.90%,50.00%,0.231,-,-,50.00%,13%,76.20%
1,1209232640,R. Hernandez,Ryder Hernandez,Hernandez,Ryder,SS,Texas State University,TXST,5420,Texas State,BBC,R,R,543,134,0,0.201,0.263,0.229,4,5,28.60%,4.80%,73.6,79.4,95.6,97.4,1.1,33.30%,16.70%,53.40%,58.20%,90.60%,44.30%,14.70%,33.30%,0.318,66.70%,0.117,53.80%,22%,72.40%
1,1085384704,D. Patrizi,Dom Patrizi,Patrizi,Dom,SS,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,361,97,0,0.381,0.396,0.307,5,0,20.40%,9.70%,83.5,82.2,100.1,100.5,5.6,27.70%,4.30%,46.00%,74.80%,83.80%,23.50%,9.40%,-,-,-,-,59.40%,26%,79.50%
1,1262863616,R. Davis,Riley Davis,Davis,Riley,IF,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,185,47,0,0.213,0.298,0.282,1,0,25.40%,15.30%,73.8,76.7,90.8,97.3,7.6,33.30%,8.30%,34.60%,59.00%,78.30%,20.90%,8.10%,-,-,0.00%,0.112,66.70%,8%,76.60%
1,1083747328,M. DeRosa,Matt DeRosa,DeRosa,Matt,IF,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,265,97,0,0.175,0.224,0.207,2,1,12.90%,5.20%,65.9,80.4,87.1,87.1,-7.9,20.00%,0.00%,47.20%,55.90%,84.20%,29.20%,4.20%,-,0,0.00%,-,92.90%,0%,91.20%
1,1083748096,S. Mueller,Sebastian Mueller,Mueller,Sebastian,3B,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,630,225,0,0.311,0.427,0.303,11,18,17.20%,9.20%,82.7,88.4,101.6,105.1,17.1,23.50%,17.60%,45.70%,64.50%,85.00%,27.30%,6.70%,-,0,0.00%,0.374,42.90%,29%,85.40%
1,1083798528,B. Seaburg,Braydon Seaburg,Seaburg,Braydon,TWP,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,L,L,447,133,1,0.256,0.356,0.231,4,5,26.10%,12.10%,85.5,93.2,95.3,98,-6.7,25.00%,12.50%,39.60%,75.80%,80.00%,9.80%,7.80%,-,0,-,-,50.00%,25%,80.20%
1,1182582784,T. Hillier,Three Hillier,Hillier,Three,C,Liberty University,LIB,730156288,Liberty,BBC,L,R,914,207,0,0.242,0.328,0.293,10,6,15.70%,12.50%,86.9,88.1,101.1,105.3,15.8,24.40%,12.60%,38.90%,66.70%,86.50%,19.30%,7.10%,28.60%,0.573,0.00%,1.21,65.80%,34%,81.70%
1,1092324352,C. Gill,Cameron Gill,Gill,Cameron,C,Wofford College,WOF,730176512,Wofford,BBC,R,R,734,174,0,0.368,0.415,0.338,7,2,14.40%,13.10%,83.7,89.4,100.8,106.5,4.3,29.30%,9.80%,44.10%,79.10%,83.30%,31.60%,9.30%,16.70%,0.308,50.00%,0.436,48.80%,29%,79.00%
1,1192609792,N. Kurtz,Nick Kurtz,Kurtz,Nick,OF,Wake Forest University,WAKE,730373376,Wake Forest,BBC,L,L,1156,190,0,0.353,0.534,0.483,10,24,18.90%,23.80%,92.9,97.9,109.2,117.3,15.6,40.50%,28.80%,34.90%,60.30%,86.20%,18.60%,7.40%,10.70%,0.789,28.60%,0.028,63.90%,57%,78.70%
1,1193057536,T. Ballestero,Tate Ballestero,Ballestero,Tate,C,St. John's University (NY),SJU,4285,St. John's,BBC,S,R,884,191,0,0.288,0.399,0.361,11,10,16.70%,14.60%,88.9,91.9,101.4,105.8,15.8,32.90%,22.40%,39.50%,66.40%,91.00%,23.50%,7.40%,14.30%,0.339,0.00%,0.456,55.60%,49%,81.40%
1,1196851968,M. Houston,Marek Houston,Houston,Marek,SS,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,1017,218,0,0.22,0.292,0.273,5,4,16.20%,13.10%,79.1,85.1,96.4,101.7,6.2,26.80%,6.50%,39.20%,62.40%,91.00%,23.30%,6.90%,9.10%,0.364,19.00%,0.313,69.80%,13%,82.50%
1,1317646848,A. Tellier,Adam Tellier,Tellier,Adam,IF,Ball State University,BALL,730195456,Ball State,BBC,R,R,815,238,0,0.315,0.394,0.246,14,9,17.90%,8.80%,84.6,89.9,103,106.7,14.8,33.30%,21.20%,48.60%,65.10%,81.50%,45.20%,9.30%,30.00%,0.062,40.00%,0.027,53.60%,27%,80.80%
1,1331980288,J. Reinisch,Jake Reinisch,Reinisch,Jake,IF,Wake Forest University,WAKE,730373376,Wake Forest,BBC,L,R,375,73,0,0.178,0.244,0.289,1,0,24.20%,16.50%,87.2,91,103.1,104.3,11.4,26.50%,14.30%,38.40%,64.70%,81.80%,19.00%,10.70%,38.90%,0.201,75.00%,0.139,46.30%,37%,72.20%
1,1171615232,J. Berg,Jake Berg,Berg,Jake,C,Lipscomb University,LIP,730307072,Lipscomb,BBC,L,R,1015,188,0,0.223,0.346,0.31,7,3,19.20%,20.80%,84.8,84,100.1,102.5,13.8,25.60%,12.80%,33.70%,59.50%,88.50%,18.80%,6.60%,20.00%,0.128,0.00%,-,55.60%,33%,80.40%
1,1195535360,N. Boughton,Noah Boughton,Boughton,Noah,P,Dallas Baptist University,DBU,730198016,Dallas Baptist,BBC,L,R,293,66,0,0.273,0.349,0.325,4,1,15.20%,16.50%,83.8,82.7,98.8,102.4,4,30.60%,16.70%,39.20%,65.10%,85.50%,14.50%,6.50%,0.00%,0.016,0.00%,-,76.50%,19%,83.50%
1,1317943296,A. Fallon,Adam Fallon,Fallon,Adam,OF,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,L,R,403,88,0,0.25,0.39,0.243,1,5,18.90%,14.40%,76.3,85.1,90.7,93.2,-3.5,23.50%,0.00%,40.00%,73.40%,80.90%,18.30%,6.70%,0.00%,0.312,-,-,61.50%,0%,83.20%
1,1077586176,C. Santander,Cole Santander,Santander,Cole,C,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,261,64,0,0.344,0.444,0.367,5,4,15.80%,10.50%,83.3,91.3,103.3,106.4,8.8,36.10%,22.20%,44.80%,61.60%,84.90%,32.60%,9.60%,0.00%,-,0.00%,0.103,56.70%,33%,78.60%
1,1179433472,A. Mata,Anthony Mata,Mata,Anthony,IF,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,429,154,0,0.234,0.271,0.284,3,0,15.00%,11.10%,79.8,85.4,97.5,101.4,0.6,21.70%,4.30%,42.90%,75.50%,91.90%,25.00%,3.30%,-,-,0.00%,0.158,73.30%,17%,92.40%
1,1180845312,K. Ashworth,Kyle Ashworth,Ashworth,Kyle,RF,Long Beach State University,LBSU,730224128,Long Beach State,BBC,L,R,748,170,0,0.306,0.339,0.262,7,1,14.90%,11.40%,85.1,86.2,99.4,108.9,4.2,21.30%,9.00%,36.00%,53.80%,91.50%,17.10%,4.80%,25.00%,0.048,25.00%,0.021,74.50%,29%,86.60%
1,1203413504,D. Martinez,Dominic Martinez,Martinez,Dominic,3B,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,L,479,174,0,0.241,0.274,0.181,7,3,25.10%,5.90%,79,85.1,95.5,100.3,17,39.30%,7.10%,44.90%,77.10%,94.60%,34.10%,6.10%,0.00%,-,-,-,75.00%,14%,86.50%
1,1207751680,A. Champagne,Alex Champagne,Champagne,Alex,CF,Long Beach State University,LBSU,730224128,Long Beach State,BBC,L,R,364,87,0,0.218,0.293,0.257,6,0,9.50%,12.40%,79.2,84.1,96.3,100.4,7.8,20.80%,7.50%,39.30%,56.40%,93.70%,20.90%,4.40%,0.00%,0.074,33.30%,0.335,68.80%,13%,88.80%
1,1263625216,N. Poss,Nick Poss,Poss,Nick,C,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,247,77,0,0.286,0.338,0.31,6,0,29.00%,11.80%,76,64.3,99.1,101.2,25.1,0.00%,0.00%,37.70%,76.00%,94.70%,31.00%,6.10%,0.00%,0.091,0.00%,-,66.70%,30%,83.90%
1,1263684864,J. Badawi,Jacob Badawi,Badawi,Jacob,RF,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,371,175,0,0.257,0.27,0.15,9,2,11.40%,1.60%,72.4,79.5,90.4,95.9,2.3,16.70%,4.20%,58.50%,68.90%,80.60%,49.10%,7.80%,0.00%,-,33.30%,0.514,63.00%,4%,86.60%
1,1263687424,J. Lopez,Jayden Lopez,Lopez,Jayden,LF,UC Riverside,UCRV,730281728,UC Riverside,BBC,L,R,492,147,0,0.252,0.347,0.206,4,5,31.40%,12.00%,85.4,93,98.8,102.3,15.9,20.00%,20.00%,41.50%,72.50%,83.80%,38.70%,9.60%,0.00%,0.028,0.00%,0.563,65.50%,20%,77.00%
1,1297500928,T. Borgogno,Ty Borgogno,Borgogno,Ty,3B,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,326,74,0,0.257,0.326,0.274,1,1,22.80%,6.50%,75.5,78.7,92.4,94.4,12.6,31.60%,0.00%,41.10%,69.70%,82.90%,22.70%,9.80%,50.00%,0.111,0.00%,0,51.40%,0%,76.10%
1,1301508352,N. Marinconz,Nick Marinconz,Marinconz,Nick,IF,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,725,199,0,0.266,0.277,0.251,8,0,15.00%,3.20%,79.5,79.9,95.4,102,14.3,32.70%,5.00%,51.00%,65.10%,94.10%,37.70%,9.90%,0.00%,0.366,43.80%,0.085,67.20%,13%,80.50%
1,1318507776,J. Newman Jr.,John Newman Jr.,Newman Jr.,John,C,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,513,106,0,0.255,0.366,0.306,3,5,31.30%,15.30%,88.1,90.3,103.4,108,12.4,34.70%,20.40%,38.40%,62.70%,79.30%,23.90%,11.30%,33.30%,-,33.30%,0.539,51.60%,43%,70.60%
1,1330098177,D. Gleed,Dub Gleed,Gleed,Dub,IF,UC Irvine,UCI,3031,UC Irvine,BBC,R,R,824,217,0,0.3,0.367,0.33,17,5,9.70%,8.50%,88.4,87.6,102.9,106.9,11.5,32.60%,27.90%,41.60%,71.60%,93.70%,22.70%,6.30%,50.00%,0,66.70%,0.197,50.00%,47%,84.80%
1,1174782720,C. Howarth,Cole Howarth,Howarth,Cole,1B,California Baptist University,CBU,5091,California Baptist,BBC,R,R,555,127,0,0.307,0.388,0.286,7,5,29.50%,11.00%,85.5,90.1,103.4,106.3,12.9,36.20%,21.30%,44.50%,72.60%,79.60%,29.40%,13.00%,16.70%,0.295,50.00%,0.188,55.10%,36%,70.90%
1,1226350592,M. Artzberger,Michelle Artzberger,Artzberger,Michelle,1B,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,L,L,325,57,0,0.246,0.387,0.273,4,3,22.20%,18.10%,84.5,88.4,101.6,106.7,6.1,27.60%,10.30%,34.50%,56.10%,85.90%,17.10%,7.10%,12.50%,0.401,100.00%,0,56.00%,28%,79.50%
1,1256892416,C. Brown,Chenar Brown,Brown,Chenar,1B,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,432,90,0,0.189,0.244,0.246,4,1,27.70%,8.90%,83.4,91.6,107.2,110.4,1.4,16.70%,8.30%,50.00%,72.40%,87.60%,32.40%,13.20%,0.00%,0.22,0.00%,-,51.70%,29%,73.60%
1,1124296704,K. Dupont,Kade Dupont,Dupont,Kade,2B,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,770,203,0,0.266,0.324,0.264,10,3,14.50%,6.60%,78.5,78,97,100.1,9.1,26.80%,6.50%,49.50%,70.80%,89.10%,29.70%,8.70%,18.20%,0.404,7.10%,0.221,66.70%,21%,82.40%
1,1185351424,C. Jones,Carson Jones,Jones,Carson,IF,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,S,R,645,147,0,0.265,0.288,0.254,4,0,21.80%,7.60%,81.8,83.3,96.6,102.3,15.7,33.70%,10.10%,44.70%,69.70%,89.50%,26.20%,8.70%,33.30%,0.069,50.00%,0.47,65.00%,16%,80.60%
1,1279221760,C. Thibodeaux,Cardell Thibodeaux,Thibodeaux,Cardell,LF,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,L,L,796,170,0,0.235,0.302,0.265,10,3,23.80%,11.40%,83.3,83.8,99.6,102.5,14.9,33.30%,13.70%,43.00%,60.70%,83.80%,30.40%,11.60%,7.70%,0.241,50.00%,0.097,60.50%,24%,73.10%
1,1237382400,S. Lewis,Shane Lewis,Lewis,Shane,LF,Troy University,TROY,730378496,Troy,BBC,S,R,1165,217,0,0.286,0.471,0.413,6,27,29.30%,16.10%,92.1,95.2,106.6,114.2,15.8,28.30%,23.60%,42.30%,65.60%,71.00%,26.70%,15.20%,63.60%,0.15,16.70%,0.272,55.70%,58%,64.10%
1,1176434432,J. Zmejkoski,Jayson Zmejkoski,Zmejkoski,Jayson,IF,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,445,99,0,0.263,0.3,0.269,0,0,14.50%,12.00%,79.5,75.7,97.3,101.1,-0.7,18.30%,3.30%,41.10%,68.30%,90.70%,23.20%,8.10%,5.90%,0.325,50.00%,0.16,57.80%,18%,80.30%
1,1181529088,R. Galloway,Rashawn Galloway,Galloway,Rashawn,C,Texas State University,TXST,5420,Texas State,BBC,R,R,337,93,0,0.29,0.329,0.258,6,1,6.90%,7.80%,90.7,80.9,105.4,105.4,-1.2,25.00%,15.00%,44.50%,59.50%,100.00%,25.00%,4.20%,-,-,0.00%,0.117,88.90%,45%,90.70%
1,1232133376,W. Safford,Will Safford,Safford,Will,SS,Louisiana Tech University,LT,3374,Louisiana Tech,BBC,L,R,577,144,0,0.208,0.317,0.209,16,3,20.60%,11.70%,80.1,87.5,98.6,100.8,14.1,26.50%,14.70%,44.90%,70.20%,78.80%,27.90%,10.20%,19.00%,0.373,40.00%,0.003,62.80%,21%,77.20%
1,1273335808,D. Davis,Dalton Davis,Davis,Dalton,IF,Louisiana Tech University,LT,3374,Louisiana Tech,BBC,R,R,812,246,0,0.289,0.39,0.252,17,15,8.50%,7.80%,88.5,86.9,101.2,108.2,24,27.40%,16.40%,47.00%,73.30%,95.50%,23.80%,3.40%,8.70%,0.176,25.00%,0.053,75.60%,40%,92.70%
1,1162536192,B. Anderson,Brandon Anderson,Anderson,Brandon,3B,University of Louisville,LOU,5467,Louisville,BBC,L,R,572,139,0,0.295,0.336,0.308,8,1,16.70%,6.80%,80.7,82.1,99.5,103.9,0.5,26.20%,8.40%,44.90%,66.10%,92.90%,30.50%,8.20%,5.30%,0.617,40.90%,0.176,63.20%,25%,81.70%
1,1290102784,J. Ferry,Jacob Ferry,Ferry,Jacob,OF,Morehead State University,MORE,730158080,Morehead State,BBC,L,R,114,44,0,0.341,0.452,0.361,3,3,21.20%,11.50%,86,83.4,103.8,105.8,15.8,42.90%,28.60%,42.10%,71.40%,66.70%,26.30%,8.80%,100.00%,0.034,66.70%,0,40.00%,43%,79.20%
1,1074064640,W. Jacobsen,Will Jacobsen,Jacobsen,Will,TWP,Harvard University,HARV,5450,Harvard,BBC,R,R,504,118,10,0.288,0.35,0.244,9,2,14.50%,12.30%,77.8,86.2,96.8,98.8,2.2,24.40%,6.70%,47.20%,74.30%,94.70%,26.80%,8.90%,0.00%,0.216,-,-,62.20%,20%,81.10%
1,1122462464,B. Gumpf,Brady Gumpf,Gumpf,Brady,RF,University of Notre Dame,ND,225,Notre Dame,BBC,R,R,311,86,0,0.244,0.273,0.28,5,2,33.00%,1.10%,88.2,86.8,105.6,112.3,17.2,29.50%,15.90%,51.80%,71.20%,73.00%,34.20%,20.30%,20.00%,0.054,50.00%,0.664,38.00%,41%,60.90%
1,1123942656,E. Moreno,Estevan Moreno,Moreno,Estevan,SS,University of Notre Dame,ND,225,Notre Dame,BBC,R,R,692,177,0,0.209,0.295,0.251,5,7,32.20%,8.90%,89.1,90,103.8,109.1,18.7,22.60%,16.70%,49.70%,73.20%,78.10%,35.60%,18.90%,27.80%,0.247,46.20%,0.208,29.80%,39%,61.90%
1,1126612480,D. Glancy,David Glancy,Glancy,David,OF,St. John's University (NY),SJU,4285,St. John's,BBC,R,R,781,176,0,0.284,0.429,0.392,14,13,25.20%,15.00%,88.9,89.3,105.2,110.4,20.2,26.30%,14.50%,39.30%,67.10%,79.10%,26.30%,11.00%,0.00%,0.541,50.00%,0.384,58.80%,43%,72.00%
1,1204031744,D. Jefferson,DM Jefferson,Jefferson,DM,CF,University of Notre Dame,ND,225,Notre Dame,BBC,L,R,496,118,0,0.254,0.332,0.298,9,1,20.70%,10.30%,85,82.1,104,105.1,6.4,30.40%,11.60%,42.10%,66.00%,90.30%,24.50%,8.50%,18.80%,0.075,30.00%,0.172,55.40%,33%,79.90%
1,1224289280,T. Flores,Tito Flores,Flores,Tito,OF,University of Michigan,MICH,2290,Michigan,BBC,R,R,738,186,0,0.274,0.354,0.304,11,6,12.20%,7.20%,87.1,86.8,102.4,108.6,16.6,29.50%,16.10%,45.90%,77.40%,89.40%,20.50%,8.50%,25.00%,0.152,10.00%,0.258,60.70%,35%,81.40%
1,1273343744,S. Baumgardt,Simon Baumgardt,Baumgardt,Simon,IF,Tulane University,TULN,730354176,Tulane,BBC,R,R,949,202,0,0.277,0.394,0.351,12,13,23.60%,11.60%,88.4,92.3,103.9,108.1,16.7,43.00%,23.00%,45.90%,72.00%,83.30%,31.80%,12.20%,31.00%,0.447,33.30%,0.391,59.20%,40%,73.40%
1,1332968960,J. Penney,Jack Penney,Penney,Jack,IF,University of Notre Dame,ND,225,Notre Dame,BBC,L,R,679,170,0,0.241,0.35,0.308,4,10,21.30%,12.90%,90.2,93,105.1,112.3,9.2,22.40%,16.30%,39.50%,66.50%,87.70%,19.60%,7.20%,33.30%,0.052,40.00%,0.145,58.50%,48%,81.70%
1,1337181184,T. Williams,TJ Williams,Williams,TJ,OF,University of Notre Dame,ND,225,Notre Dame,BBC,R,L,748,198,0,0.242,0.312,0.255,8,4,21.70%,5.50%,78.6,82.7,99.5,103,18.2,29.70%,8.90%,47.50%,69.40%,81.70%,30.40%,11.00%,35.70%,0.077,38.90%,0.519,59.80%,22%,76.90%
1,1102104832,B. Nippolt,Ben Nippolt,Nippolt,Ben,IF,Louisiana State University,LSU,5323,Louisiana State,BBC,L,R,252,43,0,0.186,0.284,0.292,1,0,15.00%,16.70%,82.4,91,96.9,100.3,2,37.10%,20.00%,34.90%,58.10%,93.40%,15.80%,4.80%,28.60%,0.026,66.70%,0.102,71.40%,31%,86.40%
1,1192975104,A. Milazzo,Alex Milazzo,Milazzo,Alex,C,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,514,97,0,0.289,0.307,0.297,1,0,19.50%,10.20%,81.2,81.1,97.5,101.8,2.6,32.80%,18.00%,35.40%,50.80%,83.90%,21.90%,8.40%,9.10%,0.263,29.40%,0.175,65.40%,28%,76.40%
1,1297344769,P. Kling,Paxton Kling,Kling,Paxton,CF,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,422,90,0,0.289,0.396,0.297,5,4,25.50%,8.50%,88,91.9,105.6,107.7,15.1,32.00%,18.00%,37.70%,46.10%,86.80%,24.50%,12.10%,27.30%,0.117,66.70%,0.077,43.80%,40%,67.90%
1,1135525120,K. Jacobs-Guishard,Keanu Jacobs-Guishard,Jacobs-Guishard,Keanu,SS,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,359,110,0,0.327,0.437,0.272,10,2,22.50%,19.90%,86.2,91.5,96.3,96.3,14.7,0.00%,0.00%,29.20%,50.00%,75.00%,16.70%,4.50%,-,-,-,-,33.30%,33%,84.80%
1,1264284928,T. Burrell III,Terry Burrell III,Burrell III,Terry,CF,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,571,183,0,0.235,0.334,0.27,8,1,20.40%,17.90%,87,92.6,94.9,95.3,10.8,50.00%,12.50%,33.80%,60.00%,85.20%,15.00%,3.30%,0.00%,-,50.00%,0,50.00%,13%,90.20%
1,1076013056,J. Riedel,Jack Riedel,Riedel,Jack,IF,Rice University,RICE,2352,Rice,BBC,R,R,800,200,0,0.29,0.353,0.273,13,7,26.50%,8.10%,89.1,92.2,101.7,104.4,7.9,31.30%,21.70%,46.50%,74.80%,82.00%,24.30%,12.40%,25.00%,0.152,33.30%,0.357,52.80%,44%,73.40%
1,1162600960,M. Johnson,Max Johnson,Johnson,Max,3B,Rice University,RICE,2352,Rice,BBC,S,R,552,95,0,0.168,0.283,0.303,0,0,22.30%,19.20%,81.5,81.2,97,99.3,7.9,28.60%,5.40%,38.20%,62.30%,80.60%,20.30%,10.00%,33.30%,0.332,25.00%,0.216,57.40%,14%,73.90%
